timestamp,message
1716996998305,"15:36:38.305 [Thread-1806] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998306,15:36:38.306 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998312,15:36:38.311 [Thread-1807] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998312,"15:36:38.312 [Thread-1807] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998355,15:36:38.355 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998363,15:36:38.363 [Thread-1808] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998363,"15:36:38.363 [Thread-1808] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998878,15:36:38.878 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998878,15:36:38.878 [Thread-1809] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998878,"15:36:38.878 [Thread-1809] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998882,15:36:38.882 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.37
1716996998882,15:36:38.882 [Thread-1810] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998882,"15:36:38.882 [Thread-1810] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996999256,15:36:39.255 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996999256,15:36:39.256 [Thread-1811] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996999256,"15:36:39.256 [Thread-1811] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
